Date,ObjectName,Consumption,m_Consumption,m_bool,Temperature
2016-01-02 04:00:00,Hog_office_Bessie,0.5380096265358798,0.5380096265358798,False,-9.4
2016-01-02 05:00:00,Hog_office_Bessie,0.6055822959329995,0.6055822959329995,False,-9.4
2016-01-02 06:00:00,Hog_office_Bessie,0.5648183379121726,0.5648183379121726,False,-10.0
2016-01-02 07:00:00,Hog_office_Bessie,0.5989718510503301,0.5989718510503301,False,-8.9
2016-01-02 08:00:00,Hog_office_Bessie,0.5905252673756901,0.5905252673756901,False,-8.9
2016-01-02 09:00:00,Hog_office_Bessie,0.6367976417724287,0.6367976417724287,False,-8.3
2016-01-02 10:00:00,Hog_office_Bessie,0.8571429275982806,0.8571429275982806,False,-6.7
2016-01-02 11:00:00,Hog_office_Bessie,0.6437752650946958,0.6437752650946958,False,-5.6
2016-01-02 12:00:00,Hog_office_Bessie,0.6511200668565605,0.6511200668565605,False,-2.8
2016-01-02 13:00:00,Hog_office_Bessie,0.603378732107449,0.603378732107449,False,-1.7
2016-01-02 14:00:00,Hog_office_Bessie,0.5762028422915585,0.5762028422915585,False,-1.1
2016-01-02 15:00:00,Hog_office_Bessie,0.5526992300596092,0.5526992300596092,False,-0.6
2016-01-02 16:00:00,Hog_office_Bessie,0.5941975449596314,0.5941975449596314,False,-0.6
2016-01-02 17:00:00,Hog_office_Bessie,0.5684906154961139,0.5684906154961139,False,-2.2
2016-01-02 18:00:00,Hog_office_Bessie,0.2343005324703859,0.2343005324703859,False,-2.8
2016-01-02 19:00:00,Hog_office_Bessie,0.4450974527088225,0.4450974527088225,False,-3.3
2016-01-02 20:00:00,Hog_office_Bessie,0.5001835892197989,0.5001835892197989,False,-4.4
2016-01-02 21:00:00,Hog_office_Bessie,0.4502386906451367,0.4502386906451367,False,-3.3
2016-01-02 22:00:00,Hog_office_Bessie,0.5236872014517481,0.5236872014517481,False,-3.9
2016-01-02 23:00:00,Hog_office_Bessie,0.4579509174405813,0.4579509174405813,False,-4.4
2016-01-03 00:00:00,Hog_office_Bessie,0.5104665582803917,0.5104665582803917,False,-3.9
2016-01-03 01:00:00,Hog_office_Bessie,0.4531766113498826,0.4531766113498826,False,-3.3
2016-01-03 02:00:00,Hog_office_Bessie,0.4913698271055612,0.4913698271055612,False,-2.8
2016-01-03 03:00:00,Hog_office_Bessie,0.4539112148230602,0.4539112148230602,False,-2.8
2016-01-03 04:00:00,Hog_office_Bessie,0.4917372521391411,0.4917372521391411,False,-2.8
2016-01-03 05:00:00,Hog_office_Bessie,0.4520750760310896,0.4520750760310896,False,-3.3
2016-01-03 06:00:00,Hog_office_Bessie,0.4865957676088447,0.4865957676088447,False,-2.8
2016-01-03 07:00:00,Hog_office_Bessie,0.5148734393375105,0.5148734393375105,False,-2.8
2016-01-03 08:00:00,Hog_office_Bessie,0.5302976463344174,0.5302976463344174,False,-2.8
2016-01-03 09:00:00,Hog_office_Bessie,0.4524422544706872,0.4524422544706872,False,-2.8
2016-01-03 10:00:00,Hog_office_Bessie,0.5060594306292906,0.5060594306292906,False,-2.8
2016-01-03 11:00:00,Hog_office_Bessie,0.4113111180102627,0.4113111180102627,False,-2.2
2016-01-03 12:00:00,Hog_office_Bessie,0.4487697302927638,0.4487697302927638,False,-2.2
2016-01-03 13:00:00,Hog_office_Bessie,0.4564819570882084,0.4564819570882084,False,-2.2
2016-01-03 14:00:00,Hog_office_Bessie,0.4473007699403908,0.4473007699403908,False,-2.8
2016-01-03 15:00:00,Hog_office_Bessie,0.4443628492356449,0.4443628492356449,False,-2.8
2016-01-03 16:00:00,Hog_office_Bessie,0.4271025034467674,0.4271025034467674,False,-2.2
2016-01-03 17:00:00,Hog_office_Bessie,0.4755784416690566,0.4755784416690566,False,-2.8
2016-01-03 18:00:00,Hog_office_Bessie,0.4726405209643107,0.4726405209643107,False,-2.8
2016-01-03 19:00:00,Hog_office_Bessie,0.474843838195879,0.474843838195879,False,-3.9
2016-01-03 20:00:00,Hog_office_Bessie,0.5365406661835069,0.5365406661835069,False,-5.0
2016-01-03 21:00:00,Hog_office_Bessie,0.5255233402437187,0.5255233402437187,False,-5.0
2016-01-03 22:00:00,Hog_office_Bessie,0.5229525979785705,0.5229525979785705,False,-6.1
2016-01-03 23:00:00,Hog_office_Bessie,0.5119355186327647,0.5119355186327647,False,-6.1
2016-01-04 00:00:00,Hog_office_Bessie,0.5776718026439314,0.5776718026439314,False,-6.7
2016-01-04 01:00:00,Hog_office_Bessie,0.4954095297230824,0.4954095297230824,False,-7.2
2016-01-04 02:00:00,Hog_office_Bessie,0.5699595758484868,0.5699595758484868,False,-7.8
2016-01-04 03:00:00,Hog_office_Bessie,0.5629819525262197,0.5629819525262197,False,-7.8
2016-01-04 04:00:00,Hog_office_Bessie,0.5457216067373422,0.5457216067373422,False,-8.9
2016-01-04 05:00:00,Hog_office_Bessie,0.6445098685678734,0.6445098685678734,False,-10.0
2016-01-04 06:00:00,Hog_office_Bessie,,,True,-11.1
2016-01-04 07:00:00,Hog_office_Bessie,,,True,-11.1
2016-01-04 08:00:00,Hog_office_Bessie,,,True,-11.7
2016-01-04 09:00:00,Hog_office_Bessie,0.9820052973319272,0.9820052973319272,False,-12.2
2016-01-04 10:00:00,Hog_office_Bessie,0.8251927316916915,0.8251927316916915,False,-10.6
2016-01-04 11:00:00,Hog_office_Bessie,0.8009550091745291,0.8009550091745291,False,-8.9
2016-01-04 12:00:00,Hog_office_Bessie,0.8248255532520937,0.8248255532520937,False,-6.7
2016-01-04 13:00:00,Hog_office_Bessie,0.7719427339726858,0.7719427339726858,False,-5.0
2016-01-04 14:00:00,Hog_office_Bessie,0.7238339741899943,0.7238339741899943,False,-3.3
2016-01-04 15:00:00,Hog_office_Bessie,0.7510098640058847,0.7510098640058847,False,-3.9
2016-01-04 16:00:00,Hog_office_Bessie,0.7510098640058847,0.7510098640058847,False,-5.0
2016-01-04 17:00:00,Hog_office_Bessie,0.7998532272617539,0.7998532272617539,False,-6.7
2016-01-04 18:00:00,Hog_office_Bessie,0.8303342162219879,0.8303342162219879,False,-7.2
2016-01-04 19:00:00,Hog_office_Bessie,0.7759824365902069,0.7759824365902069,False,-7.2
2016-01-04 20:00:00,Hog_office_Bessie,0.7884687228823681,0.7884687228823681,False,-7.2
2016-01-04 21:00:00,Hog_office_Bessie,0.73521847856938,0.73521847856938,False,-7.2
2016-01-04 22:00:00,Hog_office_Bessie,0.3514506754085877,0.3514506754085877,False,-6.7
2016-01-04 23:00:00,Hog_office_Bessie,0.4623577984977002,0.4623577984977002,False,-6.7
2016-01-05 00:00:00,Hog_office_Bessie,0.4586852743197767,0.4586852743197767,False,-6.7
2016-01-05 01:00:00,Hog_office_Bessie,0.4843922037832942,0.4843922037832942,False,-6.7
2016-01-05 02:00:00,Hog_office_Bessie,0.4781491839342048,0.4781491839342048,False,-6.7
2016-01-05 03:00:00,Hog_office_Bessie,0.5255233402437187,0.5255233402437187,False,-5.6
2016-01-05 04:00:00,Hog_office_Bessie,0.4546458182962378,0.4546458182962378,False,-5.0
2016-01-05 05:00:00,Hog_office_Bessie,0.5589424965026809,0.5589424965026809,False,-4.4
2016-01-05 06:00:00,Hog_office_Bessie,0.9001102028506758,0.9001102028506758,False,-4.4
2016-01-05 07:00:00,Hog_office_Bessie,0.9162690133207604,0.9162690133207604,False,-5.0
2016-01-05 08:00:00,Hog_office_Bessie,0.9783327731540036,0.9783327731540036,False,-5.6
2016-01-05 09:00:00,Hog_office_Bessie,0.8766068372127088,0.8766068372127088,False,-5.6
2016-01-05 10:00:00,Hog_office_Bessie,0.7884687228823681,0.7884687228823681,False,-3.9
2016-01-05 11:00:00,Hog_office_Bessie,0.7561513485361812,0.7561513485361812,False,-2.2
2016-01-05 12:00:00,Hog_office_Bessie,0.7065736284011167,0.7065736284011167,False,-1.1
2016-01-05 13:00:00,Hog_office_Bessie,0.7425635269252271,0.7425635269252271,False,-0.6
2016-01-05 14:00:00,Hog_office_Bessie,0.6882115006994638,0.6882115006994638,False,0.0
2016-01-05 15:00:00,Hog_office_Bessie,0.7223650138376213,0.7223650138376213,False,-0.6
2016-01-05 16:00:00,Hog_office_Bessie,0.6827028377295697,0.6827028377295697,False,-1.7
2016-01-05 17:00:00,Hog_office_Bessie,0.7649651106504188,0.7649651106504188,False,-3.3
2016-01-05 18:00:00,Hog_office_Bessie,0.7488065467743166,0.7488065467743166,False,-3.3
2016-01-05 19:00:00,Hog_office_Bessie,0.7219978353980238,0.7219978353980238,False,-4.4
2016-01-05 20:00:00,Hog_office_Bessie,0.700697786991625,0.700697786991625,False,-3.3
2016-01-05 21:00:00,Hog_office_Bessie,0.6907822429646121,0.6907822429646121,False,-3.3
2016-01-05 22:00:00,Hog_office_Bessie,0.2956299354244339,0.2956299354244339,False,-4.4
2016-01-05 23:00:00,Hog_office_Bessie,0.4072714153927416,0.4072714153927416,False,-3.9
2016-01-06 00:00:00,Hog_office_Bessie,0.4065370585135463,0.4065370585135463,False,-3.3
2016-01-06 01:00:00,Hog_office_Bessie,0.4083731973055169,0.4083731973055169,False,-2.8
2016-01-06 02:00:00,Hog_office_Bessie,0.4021301774564275,0.4021301774564275,False,-2.8
2016-01-06 03:00:00,Hog_office_Bessie,0.4171869594197545,0.4171869594197545,False,-4.4
2016-01-06 04:00:00,Hog_office_Bessie,0.4164526025405591,0.4164526025405591,False,-4.4
2016-01-06 05:00:00,Hog_office_Bessie,0.5016527961661541,0.5016527961661541,False,-5.0
2016-01-06 06:00:00,Hog_office_Bessie,0.806463425550441,0.806463425550441,False,-5.0
2016-01-06 07:00:00,Hog_office_Bessie,0.8611826302158019,0.8611826302158019,False,-4.4
2016-01-06 08:00:00,Hog_office_Bessie,0.919574112465104,0.919574112465104,False,-3.9
2016-01-06 09:00:00,Hog_office_Bessie,0.7745134762378341,0.7745134762378341,False,-2.8
2016-01-06 10:00:00,Hog_office_Bessie,0.745501447629973,0.745501447629973,False,-2.8
2016-01-06 11:00:00,Hog_office_Bessie,0.7117151129314132,0.7117151129314132,False,-1.7
2016-01-06 12:00:00,Hog_office_Bessie,0.6742565006489122,0.6742565006489122,False,-1.1
2016-01-06 13:00:00,Hog_office_Bessie,0.7135512517233837,0.7135512517233837,False,-0.6
2016-01-06 14:00:00,Hog_office_Bessie,0.64083734438995,0.64083734438995,False,0.0
2016-01-06 15:00:00,Hog_office_Bessie,0.7062064499615192,0.7062064499615192,False,0.0
2016-01-06 16:00:00,Hog_office_Bessie,0.6621373927963486,0.6621373927963486,False,0.0
2016-01-06 17:00:00,Hog_office_Bessie,0.6981270447264768,0.6981270447264768,False,-0.6
2016-01-06 18:00:00,Hog_office_Bessie,0.6907822429646121,0.6907822429646121,False,-0.6
2016-01-06 19:00:00,Hog_office_Bessie,0.6507528884169628,0.6507528884169628,False,-0.6
2016-01-06 20:00:00,Hog_office_Bessie,0.6819684808503744,0.6819684808503744,False,-0.6
2016-01-06 21:00:00,Hog_office_Bessie,0.5817115052614525,0.5817115052614525,False,-0.6
2016-01-06 22:00:00,Hog_office_Bessie,0.2511936998196658,0.2511936998196658,False,-0.6
2016-01-06 23:00:00,Hog_office_Bessie,0.3800955255768511,0.3800955255768511,False,-0.6
2016-01-07 00:00:00,Hog_office_Bessie,0.3448402305259184,0.3448402305259184,False,-0.6
2016-01-07 01:00:00,Hog_office_Bessie,0.3606318625564053,0.3606318625564053,False,-0.6
2016-01-07 02:00:00,Hog_office_Bessie,0.3936835937817876,0.3936835937817876,False,-0.6
2016-01-07 03:00:00,Hog_office_Bessie,0.3753214660801346,0.3753214660801346,False,-0.6
2016-01-07 04:00:00,Hog_office_Bessie,0.3701799815498383,0.3701799815498383,False,-0.6
2016-01-07 05:00:00,Hog_office_Bessie,0.4674990364340143,0.4674990364340143,False,-0.6
2016-01-07 06:00:00,Hog_office_Bessie,0.7322805578646342,0.7322805578646342,False,-0.6
2016-01-07 07:00:00,Hog_office_Bessie,0.7991186237885763,0.7991186237885763,False,-0.6
2016-01-07 08:00:00,Hog_office_Bessie,0.8582447095110559,0.8582447095110559,False,-0.6
2016-01-07 09:00:00,Hog_office_Bessie,0.7227324388712012,0.7227324388712012,False,-0.6
2016-01-07 10:00:00,Hog_office_Bessie,0.6702167980313909,0.6702167980313909,False,-0.6
2016-01-07 11:00:00,Hog_office_Bessie,0.6944547671425356,0.6944547671425356,False,0.0
2016-01-07 12:00:00,Hog_office_Bessie,0.6588322936520051,0.6588322936520051,False,0.6
2016-01-07 13:00:00,Hog_office_Bessie,0.6705839764709887,0.6705839764709887,False,0.6
2016-01-07 14:00:00,Hog_office_Bessie,0.6562615513868568,0.6562615513868568,False,0.6
2016-01-07 15:00:00,Hog_office_Bessie,0.6533236306821111,0.6533236306821111,False,0.6
2016-01-07 16:00:00,Hog_office_Bessie,0.6305546219233394,0.6305546219233394,False,0.6
2016-01-07 17:00:00,Hog_office_Bessie,0.6742565006489122,0.6742565006489122,False,0.6
2016-01-07 18:00:00,Hog_office_Bessie,0.6485495711853946,0.6485495711853946,False,1.1
2016-01-07 19:00:00,Hog_office_Bessie,0.6173339787519829,0.6173339787519829,False,0.6
2016-01-07 20:00:00,Hog_office_Bessie,0.6360632848932334,0.6360632848932334,False,0.6
2016-01-07 21:00:00,Hog_office_Bessie,0.6103563554297159,0.6103563554297159,False,1.1
2016-01-07 22:00:00,Hog_office_Bessie,0.2122658805908095,0.2122658805908095,False,0.6
2016-01-07 23:00:00,Hog_office_Bessie,0.3275798847370408,0.3275798847370408,False,0.6
2016-01-08 00:00:00,Hog_office_Bessie,0.3378626072036513,0.3378626072036513,False,0.6
2016-01-08 01:00:00,Hog_office_Bessie,0.3573265168180795,0.3573265168180795,False,0.6
2016-01-08 02:00:00,Hog_office_Bessie,0.3635695366671689,0.3635695366671689,False,0.0
2016-01-08 03:00:00,Hog_office_Bessie,0.330150627002189,0.330150627002189,False,0.0
2016-01-08 04:00:00,Hog_office_Bessie,0.3870731488991182,0.3870731488991182,False,0.0
2016-01-08 05:00:00,Hog_office_Bessie,0.4293060672723179,0.4293060672723179,False,0.0
2016-01-08 06:00:00,Hog_office_Bessie,0.7293426371598883,0.7293426371598883,False,0.0
2016-01-08 07:00:00,Hog_office_Bessie,0.7800221392077281,0.7800221392077281,False,0.0
2016-01-08 08:00:00,Hog_office_Bessie,0.8101359497283644,0.8101359497283644,False,0.0
2016-01-08 09:00:00,Hog_office_Bessie,0.6893132826122391,0.6893132826122391,False,0.0
2016-01-08 10:00:00,Hog_office_Bessie,0.6573633332996321,0.6573633332996321,False,0.6
2016-01-08 11:00:00,Hog_office_Bessie,0.661770214356751,0.661770214356751,False,0.6
2016-01-08 12:00:00,Hog_office_Bessie,0.6808666989375991,0.6808666989375991,False,0.6
2016-01-08 13:00:00,Hog_office_Bessie,0.6371650668060087,0.6371650668060087,False,0.6
2016-01-08 14:00:00,Hog_office_Bessie,0.6496511065041876,0.6496511065041876,False,1.1
2016-01-08 15:00:00,Hog_office_Bessie,0.6742565006489122,0.6742565006489122,False,1.1
2016-01-08 16:00:00,Hog_office_Bessie,0.6375322452456064,0.6375322452456064,False,0.6
2016-01-08 17:00:00,Hog_office_Bessie,0.6867425403470909,0.6867425403470909,False,0.0
2016-01-08 18:00:00,Hog_office_Bessie,0.6966580843741038,0.6966580843741038,False,-0.6
2016-01-08 19:00:00,Hog_office_Bessie,0.678663381706031,0.678663381706031,False,-1.7
2016-01-08 20:00:00,Hog_office_Bessie,0.6621373927963486,0.6621373927963486,False,-2.2
2016-01-08 21:00:00,Hog_office_Bessie,0.6401029875107547,0.6401029875107547,False,-3.3
2016-01-08 22:00:00,Hog_office_Bessie,0.3139920631260867,0.3139920631260867,False,-3.9
2016-01-08 23:00:00,Hog_office_Bessie,0.3822990894024017,0.3822990894024017,False,-3.9
2016-01-09 00:00:00,Hog_office_Bessie,0.4293060672723179,0.4293060672723179,False,-5.6
2016-01-09 01:00:00,Hog_office_Bessie,0.4586852743197767,0.4586852743197767,False,-6.7
2016-01-09 02:00:00,Hog_office_Bessie,0.5383768049754775,0.5383768049754775,False,-8.9
2016-01-09 03:00:00,Hog_office_Bessie,0.50422329183732,0.50422329183732,False,-10.0
2016-01-09 04:00:00,Hog_office_Bessie,0.5798751198754997,0.5798751198754997,False,-11.1
2016-01-09 05:00:00,Hog_office_Bessie,0.5651855163517703,0.5651855163517703,False,-12.8
2016-01-09 06:00:00,Hog_office_Bessie,0.6268820977454159,0.6268820977454159,False,-13.3
2016-01-09 07:00:00,Hog_office_Bessie,0.6199044744231489,0.6199044744231489,False,-13.9
2016-01-09 08:00:00,Hog_office_Bessie,0.6030115536678513,0.6030115536678513,False,-14.4
2016-01-09 09:00:00,Hog_office_Bessie,0.728608280280693,0.728608280280693,False,-15.0
2016-01-09 10:00:00,Hog_office_Bessie,,,True,-15.0
2016-01-09 11:00:00,Hog_office_Bessie,0.8373118395442549,0.8373118395442549,False,-13.9
2016-01-09 12:00:00,Hog_office_Bessie,0.8795447579174546,0.8795447579174546,False,-13.9
2016-01-09 13:00:00,Hog_office_Bessie,0.8340067403999114,0.8340067403999114,False,-15.0
2016-01-09 14:00:00,Hog_office_Bessie,0.8975394605855276,0.8975394605855276,False,-15.6
2016-01-09 15:00:00,Hog_office_Bessie,0.8901946588236629,0.8901946588236629,False,-15.0
2016-01-09 16:00:00,Hog_office_Bessie,0.852736046541162,0.852736046541162,False,-16.1
2016-01-09 17:00:00,Hog_office_Bessie,0.8909292622968406,0.8909292622968406,False,-16.7
2016-01-09 18:00:00,Hog_office_Bessie,0.5468233886501175,0.5468233886501175,False,-16.7
2016-01-09 19:00:00,Hog_office_Bessie,0.7157548155489343,0.7157548155489343,False,-17.2
2016-01-09 20:00:00,Hog_office_Bessie,0.76900481326794,0.76900481326794,False,-18.3
2016-01-09 21:00:00,Hog_office_Bessie,0.7462358045091683,0.7462358045091683,False,-18.9
2016-01-09 22:00:00,Hog_office_Bessie,0.8325377800475383,0.8325377800475383,False,-20.0
2016-01-09 23:00:00,Hog_office_Bessie,0.8112377316411397,0.8112377316411397,False,-20.6
2016-01-10 00:00:00,Hog_office_Bessie,0.8299670377823902,0.8299670377823902,False,-21.1
2016-01-10 01:00:00,Hog_office_Bessie,0.820418672194975,0.820418672194975,False,-21.7
2016-01-10 02:00:00,Hog_office_Bessie,0.9287550530189392,0.9287550530189392,False,-21.7
2016-01-10 03:00:00,Hog_office_Bessie,0.8457584232188948,0.8457584232188948,False,-22.2
2016-01-10 04:00:00,Hog_office_Bessie,0.9041499054681968,0.9041499054681968,False,-22.8
2016-01-10 05:00:00,Hog_office_Bessie,0.9283878745793416,0.9283878745793416,False,-22.8
2016-01-10 06:00:00,Hog_office_Bessie,0.9048845089413744,0.9048845089413744,False,-22.8
2016-01-10 07:00:00,Hog_office_Bessie,0.8868895596793195,0.8868895596793195,False,-23.3
2016-01-10 08:00:00,Hog_office_Bessie,0.948586141072965,0.948586141072965,False,-23.3
2016-01-10 09:00:00,Hog_office_Bessie,0.9232463900490452,0.9232463900490452,False,-22.8
2016-01-10 10:00:00,Hog_office_Bessie,0.9438120815762484,0.9438120815762484,False,-22.2
2016-01-10 11:00:00,Hog_office_Bessie,0.8354757007522844,0.8354757007522844,False,-21.1
2016-01-10 12:00:00,Hog_office_Bessie,0.8997430244110782,0.8997430244110782,False,-20.0
2016-01-10 13:00:00,Hog_office_Bessie,0.7888359013219657,0.7888359013219657,False,-19.4
2016-01-10 14:00:00,Hog_office_Bessie,0.8068308505840209,0.8068308505840209,False,-18.9
2016-01-10 15:00:00,Hog_office_Bessie,0.745501447629973,0.745501447629973,False,-18.3
2016-01-10 16:00:00,Hog_office_Bessie,0.796915306557008,0.796915306557008,False,-18.3
2016-01-10 17:00:00,Hog_office_Bessie,0.8431876809537466,0.8431876809537466,False,-18.9
2016-01-10 18:00:00,Hog_office_Bessie,0.8262945136044667,0.8262945136044667,False,-19.4
2016-01-10 19:00:00,Hog_office_Bessie,0.8163789695774538,0.8163789695774538,False,-20.0
2016-01-10 20:00:00,Hog_office_Bessie,0.8439222844269243,0.8439222844269243,False,-20.0
2016-01-10 21:00:00,Hog_office_Bessie,0.8516342646283865,0.8516342646283865,False,-20.6
2016-01-10 22:00:00,Hog_office_Bessie,0.8699963923300394,0.8699963923300394,False,-20.6
2016-01-10 23:00:00,Hog_office_Bessie,0.8314359981347631,0.8314359981347631,False,-21.1
2016-01-11 00:00:00,Hog_office_Bessie,0.8520014430679843,0.8520014430679843,False,-21.7
2016-01-11 01:00:00,Hog_office_Bessie,0.8611826302158019,0.8611826302158019,False,-21.1
2016-01-11 02:00:00,Hog_office_Bessie,0.8714653526824124,0.8714653526824124,False,-21.1
2016-01-11 03:00:00,Hog_office_Bessie,0.8923982226492134,0.8923982226492134,False,-21.7
2016-01-11 04:00:00,Hog_office_Bessie,0.8586118879506537,0.8586118879506537,False,-21.7
2016-01-11 05:00:00,Hog_office_Bessie,0.9482189626333674,0.9482189626333674,False,-22.8
2016-01-11 06:00:00,Hog_office_Bessie,,,True,-22.2
2016-01-11 07:00:00,Hog_office_Bessie,,,True,-22.2
2016-01-11 08:00:00,Hog_office_Bessie,,,True,-22.2
2016-01-11 09:00:00,Hog_office_Bessie,,,True,-21.7
2016-01-11 10:00:00,Hog_office_Bessie,,,True,-20.6
2016-01-11 11:00:00,Hog_office_Bessie,,,True,-17.8
2016-01-11 12:00:00,Hog_office_Bessie,,,True,-16.7
2016-01-11 13:00:00,Hog_office_Bessie,,,True,-16.1
2016-01-11 14:00:00,Hog_office_Bessie,,,True,-15.6
2016-01-11 15:00:00,Hog_office_Bessie,,,True,-15.0
2016-01-11 16:00:00,Hog_office_Bessie,,,True,-14.4
2016-01-11 17:00:00,Hog_office_Bessie,,,True,-15.0
2016-01-11 18:00:00,Hog_office_Bessie,0.950055101425338,0.950055101425338,False,-15.0
2016-01-11 19:00:00,Hog_office_Bessie,0.9820052973319272,0.9820052973319272,False,-14.4
2016-01-11 20:00:00,Hog_office_Bessie,0.980903515419152,0.980903515419152,False,-14.4
2016-01-11 21:00:00,Hog_office_Bessie,0.9717225748653164,0.9717225748653164,False,-15.0
2016-01-11 22:00:00,Hog_office_Bessie,0.6334925426280853,0.6334925426280853,False,-16.1
2016-01-11 23:00:00,Hog_office_Bessie,0.6882115006994638,0.6882115006994638,False,-16.7
2016-01-12 00:00:00,Hog_office_Bessie,0.7818582779996988,0.7818582779996988,False,-16.7
2016-01-12 01:00:00,Hog_office_Bessie,0.7502755071266893,0.7502755071266893,False,-17.2
2016-01-12 02:00:00,Hog_office_Bessie,0.8828498570617982,0.8828498570617982,False,-17.8
2016-01-12 03:00:00,Hog_office_Bessie,0.8211532756681525,0.8211532756681525,False,-17.8
2016-01-12 04:00:00,Hog_office_Bessie,0.8666912931856959,0.8666912931856959,False,-18.9
2016-01-12 05:00:00,Hog_office_Bessie,0.9548291609220544,0.9548291609220544,False,-20.0
2016-01-12 06:00:00,Hog_office_Bessie,,,True,-20.6
2016-01-12 07:00:00,Hog_office_Bessie,,,True,-21.1
2016-01-12 08:00:00,Hog_office_Bessie,,,True,-21.7
2016-01-12 09:00:00,Hog_office_Bessie,,,True,-21.1
2016-01-12 10:00:00,Hog_office_Bessie,,,True,-20.6
2016-01-12 11:00:00,Hog_office_Bessie,,,True,-19.4
2016-01-12 12:00:00,Hog_office_Bessie,,,True,-17.8
2016-01-12 13:00:00,Hog_office_Bessie,,,True,-17.2
2016-01-12 14:00:00,Hog_office_Bessie,,,True,-16.7
2016-01-12 15:00:00,Hog_office_Bessie,,,True,-16.7
2016-01-12 16:00:00,Hog_office_Bessie,,,True,-16.7
2016-01-12 17:00:00,Hog_office_Bessie,,,True,-17.2
2016-01-12 18:00:00,Hog_office_Bessie,,,True,-18.3
2016-01-12 19:00:00,Hog_office_Bessie,,,True,-18.3
2016-01-12 20:00:00,Hog_office_Bessie,,,True,-18.9
2016-01-12 21:00:00,Hog_office_Bessie,0.948586141072965,0.948586141072965,False,-18.9
2016-01-12 22:00:00,Hog_office_Bessie,0.6103563554297159,0.6103563554297159,False,-19.4
2016-01-12 23:00:00,Hog_office_Bessie,0.7840618418252493,0.7840618418252493,False,-19.4
2016-01-13 00:00:00,Hog_office_Bessie,0.7877341194091905,0.7877341194091905,False,-19.4
2016-01-13 01:00:00,Hog_office_Bessie,0.8145428307854832,0.8145428307854832,False,-20.0
2016-01-13 02:00:00,Hog_office_Bessie,0.8270291170776444,0.8270291170776444,False,-20.0
2016-01-13 03:00:00,Hog_office_Bessie,0.8773411940919041,0.8773411940919041,False,-20.0
2016-01-13 04:00:00,Hog_office_Bessie,0.8365774826650596,0.8365774826650596,False,-21.1
2016-01-13 05:00:00,Hog_office_Bessie,0.8373118395442549,0.8373118395442549,False,-19.4
2016-01-13 06:00:00,Hog_office_Bessie,,,True,-18.9
2016-01-13 07:00:00,Hog_office_Bessie,,,True,-17.8
2016-01-13 08:00:00,Hog_office_Bessie,,,True,-16.7
